PROVIDER_ID,PROVIDER_NAME,NPI,DEA,SPECIALTY_CONCEPT_ID,CARE_SITE_ID,YEAR_OF_BIRTH,GENDER_CONCEPT_ID,PROVIDER_SOURCE_VALUE,SPECIALTY_SOURCE_VALUE,SPECIALTY_SOURCE_CONCEPT_ID,GENDER_SOURCE_VALUE,GENDER_SOURCE_CONCEPT_ID
18328,,0747530530,,,9737,,,,,,,
18388,,9334237844,,,2354,,,,,,,
18448,,9173263571,,,21967,,,,,,,
18508,,5661703718,,,4359,,,,,,,
18568,,0980388159,,,776,,,,,,,
18628,,8583030736,,,2906,,,,,,,
18688,,6033113638,,,7753,,,,,,,
18748,,6649611441,,,21243,,,,,,,
18808,,9422544095,,,18489,,,,,,,
18868,,8696496280,,,15275,,,,,,,
18928,,6683916177,,,11909,,,,,,,
18988,,3569976889,,,9937,,,,,,,
19048,,7044118119,,,13861,,,,,,,
19108,,4889836183,,,15725,,,,,,,
19168,,7070704003,,,4213,,,,,,,
19228,,4486028819,,,3431,,,,,,,
19288,,9618725049,,,14640,,,,,,,
19348,,3838518627,,,7326,,,,,,,
19408,,1422634251,,,4229,,,,,,,
19468,,9188116322,,,1262,,,,,,,
19528,,2335708920,,,9180,,,,,,,
19588,,1378263068,,,12665,,,,,,,
19648,,6230177481,,,18314,,,,,,,
19708,,6140092208,,,1487,,,,,,,
19768,,7872721304,,,13238,,,,,,,
19828,,8789610135,,,16901,,,,,,,
19888,,4448252545,,,6908,,,,,,,
19948,,2634039541,,,9170,,,,,,,
20008,,2144478849,,,14868,,,,,,,
20068,,7952244522,,,20785,,,,,,,
20128,,7677704988,,,2162,,,,,,,
20188,,8898551197,,,16842,,,,,,,
20248,,2904159237,,,11003,,,,,,,
20308,,3892558861,,,18454,,,,,,,
20368,,5355558891,,,19761,,,,,,,
20428,,1143222815,,,9070,,,,,,,
20488,,4092924014,,,2958,,,,,,,
20548,,0237514819,,,16905,,,,,,,
20608,,3587100237,,,17421,,,,,,,
20668,,2947558208,,,15799,,,,,,,
20728,,4896709585,,,6012,,,,,,,
20788,,6117217734,,,3470,,,,,,,
20848,,8094534150,,,17998,,,,,,,
20908,,8452650046,,,15253,,,,,,,
20968,,5732352875,,,13732,,,,,,,
21028,,8303392165,,,2177,,,,,,,
21088,,1243473292,,,9148,,,,,,,
21148,,9784852987,,,3446,,,,,,,
21208,,3219233482,,,14640,,,,,,,
21268,,7997220306,,,18770,,,,,,,
21328,,4325238910,,,15512,,,,,,,
21388,,7605885568,,,897,,,,,,,
21448,,1721365587,,,13492,,,,,,,
21508,,2961973484,,,3414,,,,,,,
21568,,1209996795,,,4140,,,,,,,
21628,,6025360476,,,1264,,,,,,,
21688,,0721945418,,,6408,,,,,,,
21748,,1159536005,,,20286,,,,,,,
21808,,0131878364,,,18700,,,,,,,
21868,,4772164870,,,7919,,,,,,,
21928,,5423160458,,,10959,,,,,,,
21988,,8103699743,,,12983,,,,,,,
22048,,0470080162,,,19801,,,,,,,
22108,,1284096297,,,5523,,,,,,,
22168,,7528183631,,,10471,,,,,,,
22228,,3014647962,,,12179,,,,,,,
22288,,8749319174,,,10404,,,,,,,
22348,,0797747835,,,10134,,,,,,,
22408,,5107628305,,,13152,,,,,,,
22468,,8577426801,,,18381,,,,,,,
22528,,7096131987,,,10032,,,,,,,
22588,,0480878423,,,11159,,,,,,,
22648,,9192365015,,,13636,,,,,,,
22708,,4821081592,,,2959,,,,,,,
22768,,0196438134,,,9500,,,,,,,
22828,,4093335254,,,10893,,,,,,,
22888,,3114209670,,,7814,,,,,,,
22948,,8597630512,,,19561,,,,,,,
23008,,1785190614,,,2355,,,,,,,
23068,,1060550083,,,4195,,,,,,,
23128,,5489812556,,,3442,,,,,,,
23188,,5748225727,,,18910,,,,,,,
23248,,7262114298,,,17443,,,,,,,
23308,,7563820787,,,1560,,,,,,,
23368,,8254702211,,,19277,,,,,,,
23428,,6633278367,,,3922,,,,,,,
23488,,0700101853,,,17944,,,,,,,
23548,,5976292232,,,1390,,,,,,,
23608,,6374960828,,,14270,,,,,,,
23668,,9953081402,,,3716,,,,,,,
23728,,1493299478,,,20307,,,,,,,
23788,,3213871937,,,543,,,,,,,
23848,,9222764232,,,7946,,,,,,,
23908,,3388185623,,,7978,,,,,,,
23968,,7578681431,,,20953,,,,,,,
24028,,5890081252,,,2951,,,,,,,
24088,,0471672882,,,8740,,,,,,,
24148,,1795886672,,,10306,,,,,,,
24208,,3291624031,,,15002,,,,,,,
24268,,4148332380,,,12341,,,,,,,
24328,,4565517233,,,11656,,,,,,,
24388,,7319271297,,,3331,,,,,,,
24448,,7131249865,,,15131,,,,,,,
24508,,4671299501,,,6243,,,,,,,
24568,,8893166737,,,3959,,,,,,,
24628,,4184210353,,,13158,,,,,,,
24688,,8734243087,,,9349,,,,,,,
24748,,0084047839,,,7536,,,,,,,
24808,,6669956113,,,8715,,,,,,,
24868,,9535571038,,,18615,,,,,,,
24928,,6888844280,,,7751,,,,,,,
24988,,3779117345,,,2592,,,,,,,
25048,,3434835837,,,15843,,,,,,,
25108,,3072467336,,,114,,,,,,,
25168,,1138953213,,,7553,,,,,,,
25228,,0358994762,,,6818,,,,,,,
25288,,5148441011,,,20004,,,,,,,
25348,,1765058055,,,3501,,,,,,,
25408,,7750863943,,,18037,,,,,,,
25468,,3828420785,,,18530,,,,,,,
25528,,5254653112,,,12293,,,,,,,
25588,,1548022973,,,3450,,,,,,,
25648,,8954375403,,,15989,,,,,,,
25708,,4809719857,,,20167,,,,,,,
25768,,4828763755,,,20670,,,,,,,
25828,,7867314306,,,13166,,,,,,,
25888,,4109479856,,,7314,,,,,,,
25948,,5287097019,,,13225,,,,,,,
26008,,0350281382,,,555,,,,,,,
26068,,0747526163,,,5684,,,,,,,
26128,,5262958814,,,14663,,,,,,,
26188,,7402580281,,,18214,,,,,,,
26248,,9837368181,,,8859,,,,,,,
26308,,0994138052,,,4360,,,,,,,
26368,,9384902407,,,153,,,,,,,
26428,,2053448414,,,11016,,,,,,,
26488,,3782983056,,,18608,,,,,,,
26548,,9004052932,,,921,,,,,,,
26608,,6646760728,,,6485,,,,,,,
26668,,1299786619,,,16385,,,,,,,
26728,,2132760306,,,11901,,,,,,,
26788,,6557472891,,,9401,,,,,,,
26848,,6537052591,,,19236,,,,,,,
26908,,3373509582,,,1034,,,,,,,
26968,,5988296515,,,11201,,,,,,,
27028,,9233276824,,,3309,,,,,,,
27088,,7003312733,,,13600,,,,,,,
27148,,1612522426,,,19742,,,,,,,
27208,,4786795733,,,5386,,,,,,,
27268,,3713869235,,,4780,,,,,,,
27328,,3934226973,,,16821,,,,,,,
27388,,5186597209,,,2869,,,,,,,
27448,,7898770355,,,2984,,,,,,,
27508,,8153420089,,,10005,,,,,,,
27568,,7585778351,,,11161,,,,,,,
27628,,1573852767,,,20096,,,,,,,
27688,,0862323270,,,11076,,,,,,,
27748,,1070582667,,,9203,,,,,,,
27808,,0407037926,,,16879,,,,,,,
27868,,8440738752,,,12899,,,,,,,
27928,,4134979166,,,3323,,,,,,,
27988,,3625012358,,,5724,,,,,,,
28048,,4351851877,,,19156,,,,,,,
28108,,2562938124,,,20687,,,,,,,
28168,,5264639731,,,5743,,,,,,,
28228,,0729448274,,,21570,,,,,,,
28288,,6497787365,,,19,,,,,,,
28348,,7711093289,,,5022,,,,,,,
28408,,3544868274,,,12536,,,,,,,
28468,,8127153770,,,5904,,,,,,,
28528,,8153889378,,,10205,,,,,,,
28588,,5762618405,,,9741,,,,,,,
28648,,6616535040,,,8865,,,,,,,
28708,,6136565071,,,5083,,,,,,,
28768,,0756489304,,,19873,,,,,,,
28828,,1722128341,,,14508,,,,,,,
28888,,4219337359,,,20417,,,,,,,
28948,,0747709880,,,5545,,,,,,,
29008,,3166143313,,,6552,,,,,,,
29068,,2043687423,,,10830,,,,,,,
29128,,7770519995,,,7066,,,,,,,
29188,,9370433659,,,13630,,,,,,,
29248,,3813758336,,,8448,,,,,,,
29308,,7347347553,,,5899,,,,,,,
29368,,2201447129,,,11089,,,,,,,
29428,,1281894804,,,2564,,,,,,,
29488,,9648509211,,,5130,,,,,,,
29548,,8730966550,,,20056,,,,,,,
29608,,4736967531,,,15752,,,,,,,
29668,,7308223911,,,15685,,,,,,,
29728,,3635344376,,,18383,,,,,,,
29788,,7757525810,,,18766,,,,,,,
29848,,2513437402,,,14824,,,,,,,
29908,,2350497531,,,2158,,,,,,,
29968,,0849982966,,,14056,,,,,,,
30028,,1419046270,,,8739,,,,,,,
30088,,0963188815,,,14614,,,,,,,
30148,,5562684594,,,13753,,,,,,,
30208,,1895056759,,,158,,,,,,,
30268,,7467957072,,,16393,,,,,,,
30328,,3286629507,,,4647,,,,,,,
30388,,5416285095,,,7406,,,,,,,
30448,,7783076375,,,4630,,,,,,,
30508,,7727512855,,,14068,,,,,,,
30568,,7580364079,,,10196,,,,,,,
30628,,8597520104,,,3186,,,,,,,
30688,,8953965351,,,1349,,,,,,,
30748,,8700638156,,,7261,,,,,,,
30808,,2092956226,,,4488,,,,,,,
30868,,8510309363,,,15191,,,,,,,
30928,,2952641124,,,9595,,,,,,,
30988,,3454548275,,,20724,,,,,,,
31048,,8513522831,,,13367,,,,,,,
31108,,0375422323,,,8146,,,,,,,
31168,,6004700891,,,8628,,,,,,,
31228,,9388798414,,,12724,,,,,,,
31288,,4015550955,,,2162,,,,,,,
31348,,0554441051,,,13732,,,,,,,
31408,,8658900483,,,10264,,,,,,,
31468,,4182828364,,,6069,,,,,,,
31528,,7570075726,,,10187,,,,,,,
31588,,4857649395,,,13113,,,,,,,
31648,,7621024286,,,15139,,,,,,,
31708,,1192313368,,,5538,,,,,,,
31768,,0309457760,,,4780,,,,,,,
31828,,8165863662,,,2094,,,,,,,
31888,,6636330804,,,7204,,,,,,,
31948,,3968519263,,,17249,,,,,,,
32008,,8178378444,,,11945,,,,,,,
32068,,7413573245,,,822,,,,,,,
32128,,4010580542,,,7482,,,,,,,
32188,,9729203450,,,17840,,,,,,,
32248,,9645861773,,,13733,,,,,,,
32308,,5833464491,,,7066,,,,,,,
32368,,8717609545,,,2843,,,,,,,
32428,,9193976329,,,6019,,,,,,,
32488,,6293087208,,,5106,,,,,,,
32548,,0066068121,,,10333,,,,,,,
32608,,6494872042,,,11315,,,,,,,
32668,,2054479151,,,12115,,,,,,,
32728,,9040474844,,,2957,,,,,,,
32788,,6827629085,,,7992,,,,,,,
32848,,3054481434,,,6199,,,,,,,
32908,,2859100510,,,11270,,,,,,,
32968,,4198858614,,,19321,,,,,,,
33028,,1658313783,,,11006,,,,,,,
33088,,8121993298,,,13985,,,,,,,
33148,,5509943126,,,7189,,,,,,,
33208,,5011459456,,,7771,,,,,,,
33268,,9356563425,,,17303,,,,,,,
33328,,7673269946,,,21154,,,,,,,
33388,,5006739737,,,9436,,,,,,,
33448,,4444635777,,,10304,,,,,,,
33508,,1077102349,,,3939,,,,,,,
33568,,3495394919,,,12455,,,,,,,
33628,,3339813753,,,8626,,,,,,,
33688,,6279449190,,,17946,,,,,,,
33748,,7711815669,,,7406,,,,,,,
33808,,9101558834,,,1845,,,,,,,
33868,,1796046054,,,1747,,,,,,,
33928,,9878862355,,,8680,,,,,,,
33988,,2911850257,,,3147,,,,,,,
34048,,9451160704,,,1044,,,,,,,
34108,,5548406739,,,16408,,,,,,,
34168,,0979616926,,,2234,,,,,,,
34228,,2453361457,,,19619,,,,,,,
34288,,4381173185,,,18402,,,,,,,
34348,,1145357877,,,16703,,,,,,,
34408,,6614024581,,,3380,,,,,,,
34468,,7451000556,,,14748,,,,,,,
34528,,1221893793,,,9152,,,,,,,
34588,,6905705014,,,3432,,,,,,,
34648,,8152669308,,,9667,,,,,,,
34708,,4484813625,,,20344,,,,,,,
34768,,6802071773,,,14634,,,,,,,
34828,,6637235161,,,12811,,,,,,,
34888,,7207440681,,,6406,,,,,,,
34948,,7197008820,,,20549,,,,,,,
35008,,4178485062,,,5282,,,,,,,
35068,,1019338398,,,11146,,,,,,,
35128,,8689979453,,,13377,,,,,,,
35188,,5499463824,,,11955,,,,,,,
35248,,2388353558,,,2203,,,,,,,
35308,,3529662459,,,4404,,,,,,,
35368,,4997251618,,,12377,,,,,,,
35428,,5513071830,,,15090,,,,,,,
35488,,0370029598,,,2834,,,,,,,
35548,,3491637200,,,2518,,,,,,,
35608,,4706509418,,,6397,,,,,,,
35668,,9901225356,,,5283,,,,,,,
35728,,7767617142,,,5427,,,,,,,
35788,,9159977411,,,16736,,,,,,,
35848,,6447454041,,,4700,,,,,,,
35908,,4073238290,,,18857,,,,,,,
35968,,3248513324,,,4658,,,,,,,
29,,0308639552,,,7767,,,,,,,
89,,7848998553,,,15516,,,,,,,
149,,4619508811,,,11127,,,,,,,
209,,1098632282,,,14543,,,,,,,
269,,8473813369,,,5216,,,,,,,
329,,3953769101,,,16572,,,,,,,
389,,7837680767,,,13881,,,,,,,
449,,4465941649,,,18516,,,,,,,
509,,4677980111,,,12218,,,,,,,
569,,0465028836,,,6596,,,,,,,
629,,7776987858,,,5002,,,,,,,
689,,7648817611,,,3677,,,,,,,
749,,5131753024,,,15981,,,,,,,
809,,8991981385,,,21833,,,,,,,
869,,5837719214,,,15683,,,,,,,
929,,0000434979,,,3374,,,,,,,
989,,3753272436,,,12500,,,,,,,
1049,,9866678742,,,2863,,,,,,,
1109,,0710214298,,,13654,,,,,,,
1169,,0417121849,,,11273,,,,,,,
1229,,8834822107,,,18035,,,,,,,
1289,,5229964300,,,500,,,,,,,
1349,,1271436648,,,10386,,,,,,,
1409,,1475409284,,,22390,,,,,,,
1469,,3509887272,,,47,,,,,,,
1529,,3451542897,,,20588,,,,,,,
1589,,9117035562,,,12963,,,,,,,
1649,,1812019083,,,17897,,,,,,,
1709,,4693225866,,,11981,,,,,,,
1769,,6867946207,,,9203,,,,,,,
1829,,8011123909,,,3324,,,,,,,
1889,,1970014270,,,1327,,,,,,,
1949,,4989818537,,,13988,,,,,,,
2009,,1652379092,,,3858,,,,,,,
2069,,1653219904,,,12314,,,,,,,
2129,,7307663581,,,19262,,,,,,,
2189,,0228309110,,,11056,,,,,,,
2249,,4348335482,,,18756,,,,,,,
2309,,0923737656,,,16342,,,,,,,
2369,,0301761804,,,17214,,,,,,,
2429,,4843022387,,,18067,,,,,,,
2489,,4046113767,,,19385,,,,,,,
2549,,0868909173,,,10019,,,,,,,
2609,,8573578092,,,19124,,,,,,,
2669,,9245466845,,,1885,,,,,,,
2729,,8006020871,,,882,,,,,,,
2789,,2582511889,,,987,,,,,,,
2849,,2669377365,,,20286,,,,,,,
2909,,4067706183,,,10376,,,,,,,
2969,,7457881908,,,21653,,,,,,,
3029,,3601888261,,,7895,,,,,,,
3089,,7489208382,,,15299,,,,,,,
3149,,9267697026,,,19662,,,,,,,
3209,,9341132397,,,5836,,,,,,,
3269,,5112106644,,,19664,,,,,,,
3329,,0259433310,,,15476,,,,,,,
3389,,8082708226,,,14743,,,,,,,
3449,,3202030804,,,5820,,,,,,,
3509,,4609765291,,,3065,,,,,,,
3569,,9456817670,,,3079,,,,,,,
3629,,2303248770,,,13462,,,,,,,
3689,,0451402622,,,2472,,,,,,,
3749,,5333216253,,,12249,,,,,,,
3809,,4779822144,,,2906,,,,,,,
3869,,7680585476,,,20128,,,,,,,
3929,,3294301309,,,8886,,,,,,,
3989,,2169461791,,,14086,,,,,,,
4049,,2189866468,,,13618,,,,,,,
4109,,6703240976,,,20710,,,,,,,
4169,,9506700638,,,2402,,,,,,,
4229,,5543866090,,,12862,,,,,,,
4289,,1186822844,,,3898,,,,,,,
4349,,9690623864,,,13925,,,,,,,
4409,,8448179437,,,21315,,,,,,,
4469,,0313596851,,,17721,,,,,,,
4529,,3014981818,,,15,,,,,,,
4589,,1895850381,,,11872,,,,,,,
4649,,9230069619,,,535,,,,,,,
4709,,9132413472,,,6320,,,,,,,
4769,,4412569331,,,8954,,,,,,,
4829,,0015158923,,,17970,,,,,,,
4889,,6329162952,,,9203,,,,,,,
4949,,2406062205,,,18185,,,,,,,
5009,,8537595103,,,2236,,,,,,,
5069,,1679086001,,,11282,,,,,,,
5129,,1487542661,,,4916,,,,,,,
5189,,3215137256,,,20435,,,,,,,
5249,,6530783356,,,6846,,,,,,,
5309,,3905040754,,,17459,,,,,,,
5369,,2059094730,,,10061,,,,,,,
5429,,8368420846,,,5087,,,,,,,
5489,,3479583600,,,4795,,,,,,,
5549,,5320254184,,,13224,,,,,,,
5609,,6899419783,,,10144,,,,,,,
5669,,0131228953,,,6002,,,,,,,
5729,,3151328323,,,12259,,,,,,,
5789,,3798177714,,,1088,,,,,,,
5849,,8046617748,,,2031,,,,,,,
5909,,0503334403,,,1,,,,,,,
5969,,3352864591,,,2920,,,,,,,
6029,,2507792088,,,17738,,,,,,,
6089,,1765334369,,,11545,,,,,,,
6149,,9569235424,,,18835,,,,,,,
6209,,3362900090,,,3622,,,,,,,
6269,,1617066302,,,11976,,,,,,,
6329,,8136265607,,,16600,,,,,,,
6389,,6579221811,,,8628,,,,,,,
6449,,5865430652,,,4804,,,,,,,
6509,,2769173245,,,950,,,,,,,
6569,,5924262090,,,729,,,,,,,
6629,,2039294425,,,20498,,,,,,,
6689,,1788088759,,,17103,,,,,,,
6749,,5103043236,,,17335,,,,,,,
6809,,9415091415,,,10949,,,,,,,
6869,,3127563494,,,9852,,,,,,,
6929,,4687666834,,,15812,,,,,,,
6989,,7075779664,,,5534,,,,,,,
7049,,4745608784,,,9587,,,,,,,
7109,,1351815295,,,11896,,,,,,,
7169,,2881460712,,,219,,,,,,,
7229,,0533829155,,,5077,,,,,,,
7289,,4898447741,,,19632,,,,,,,
7349,,6943289920,,,13406,,,,,,,
7409,,0132391341,,,10643,,,,,,,
7469,,9501141234,,,8586,,,,,,,
7529,,0538037135,,,5223,,,,,,,
7589,,5493268070,,,21030,,,,,,,
7649,,8720859311,,,17640,,,,,,,
7709,,1687288425,,,12903,,,,,,,
7769,,1644351809,,,4789,,,,,,,
7829,,6209502902,,,18719,,,,,,,
7889,,5473478047,,,8739,,,,,,,
7949,,6028150346,,,4095,,,,,,,
8009,,6825673573,,,14456,,,,,,,
8069,,6179464643,,,3092,,,,,,,
8129,,3885022715,,,2903,,,,,,,
8189,,0168450000,,,19032,,,,,,,
8249,,3270806127,,,14068,,,,,,,
8309,,1944742176,,,4881,,,,,,,
8369,,1637202348,,,3640,,,,,,,
8429,,2227816652,,,7053,,,,,,,
8489,,5277054126,,,20465,,,,,,,
8549,,0920302915,,,18525,,,,,,,
8609,,6248825283,,,5990,,,,,,,
8669,,2144351486,,,5410,,,,,,,
8729,,9873277726,,,13732,,,,,,,
8789,,4579586663,,,11909,,,,,,,
8849,,1966233347,,,10040,,,,,,,
8909,,4531351818,,,10701,,,,,,,
8969,,8432153010,,,19829,,,,,,,
9029,,2053092700,,,14846,,,,,,,
9089,,2633562229,,,10612,,,,,,,
9149,,6067729823,,,12770,,,,,,,
9209,,0222553755,,,2094,,,,,,,
9269,,4835042387,,,21938,,,,,,,
9329,,2460962558,,,1729,,,,,,,
9389,,3391849996,,,8879,,,,,,,
9449,,0424278244,,,10059,,,,,,,
9509,,7414377409,,,18514,,,,,,,
9569,,1797899176,,,6616,,,,,,,
9629,,7649092468,,,6659,,,,,,,
9689,,8822829922,,,20046,,,,,,,
9749,,4300187478,,,8508,,,,,,,
9809,,6902826221,,,18510,,,,,,,
9869,,8285302211,,,11076,,,,,,,
9929,,7924015250,,,13235,,,,,,,
9989,,8957578725,,,1253,,,,,,,
10049,,8796857431,,,13508,,,,,,,
10109,,7294702323,,,11251,,,,,,,
10169,,3357229821,,,1396,,,,,,,
10229,,6986063735,,,15671,,,,,,,
10289,,6116278565,,,1323,,,,,,,
10349,,5803116218,,,5399,,,,,,,
10409,,2336737226,,,18749,,,,,,,
10469,,0811680458,,,7967,,,,,,,
10529,,3718333804,,,16340,,,,,,,
10589,,5831210308,,,13097,,,,,,,
10649,,4057344605,,,9930,,,,,,,
10709,,4052036788,,,3007,,,,,,,
10769,,4953102243,,,15827,,,,,,,
10829,,7485072597,,,11310,,,,,,,
10889,,4417933358,,,8889,,,,,,,
10949,,1155863074,,,11892,,,,,,,
11009,,6872330120,,,780,,,,,,,
11069,,9473545592,,,19493,,,,,,,
11129,,0116457716,,,9756,,,,,,,
11189,,1782222554,,,12698,,,,,,,
11249,,0780586121,,,10540,,,,,,,
11309,,7138202761,,,14795,,,,,,,
11369,,2827624908,,,444,,,,,,,
11429,,6331837077,,,1965,,,,,,,
11489,,2188453517,,,21184,,,,,,,
11549,,2031630902,,,16572,,,,,,,
11609,,6870476117,,,3081,,,,,,,
11669,,2793801214,,,10257,,,,,,,
11729,,7187690691,,,13782,,,,,,,
11789,,9324085809,,,11360,,,,,,,
11849,,5124392372,,,8112,,,,,,,
11909,,9424750277,,,17527,,,,,,,
11969,,9613043204,,,8806,,,,,,,
12029,,1081893151,,,11909,,,,,,,
12089,,8340343124,,,16268,,,,,,,
12149,,5628663881,,,18515,,,,,,,
12209,,0047545312,,,20211,,,,,,,
12269,,8509894529,,,1705,,,,,,,
12329,,6057043152,,,2529,,,,,,,
12389,,7488488371,,,17346,,,,,,,
12449,,0025989963,,,1281,,,,,,,
12509,,3321233840,,,4763,,,,,,,
12569,,0633001891,,,4095,,,,,,,
12629,,9236849229,,,10584,,,,,,,
12689,,6513332112,,,6795,,,,,,,
12749,,9755202112,,,5428,,,,,,,
12809,,7619079173,,,5882,,,,,,,
12869,,3630168477,,,10619,,,,,,,
12929,,4800926686,,,2649,,,,,,,
12989,,1594864987,,,5311,,,,,,,
13049,,5064953838,,,15897,,,,,,,
13109,,2960776501,,,10083,,,,,,,
13169,,9647879753,,,18825,,,,,,,
13229,,8457363805,,,12549,,,,,,,
13289,,7641154600,,,1586,,,,,,,
13349,,4996871261,,,9603,,,,,,,
13409,,9937728996,,,18723,,,,,,,
13469,,5808883447,,,2961,,,,,,,
13529,,4952835177,,,8919,,,,,,,
13589,,0993662649,,,2808,,,,,,,
13649,,7619444456,,,10032,,,,,,,
13709,,0372330318,,,1916,,,,,,,
13769,,3623683207,,,12804,,,,,,,
13829,,8864837180,,,15161,,,,,,,
13889,,7374614871,,,6082,,,,,,,
13949,,1491650139,,,14295,,,,,,,
14009,,8294863899,,,6408,,,,,,,
14069,,7128076277,,,8149,,,,,,,
14129,,7297921724,,,11858,,,,,,,
14189,,3517700961,,,9827,,,,,,,
14249,,3977770751,,,10983,,,,,,,
14309,,5082791496,,,345,,,,,,,
14369,,2254014891,,,18188,,,,,,,
14429,,4381176235,,,2984,,,,,,,
14489,,8644995464,,,9697,,,,,,,
14549,,1003227737,,,21274,,,,,,,
14609,,4345814825,,,13856,,,,,,,
14669,,8179821743,,,10378,,,,,,,
14729,,4708369367,,,14211,,,,,,,
14789,,5510394757,,,7294,,,,,,,
14849,,1525246227,,,5886,,,,,,,
14909,,2814494284,,,3640,,,,,,,
14969,,2322641952,,,3120,,,,,,,
15029,,2731788392,,,2956,,,,,,,
15089,,7127580142,,,11379,,,,,,,
15149,,9576806066,,,21527,,,,,,,
15209,,4110221822,,,15981,,,,,,,
15269,,4783765824,,,6782,,,,,,,
15329,,8210590392,,,16359,,,,,,,
15389,,9158885757,,,1521,,,,,,,
15449,,8539643449,,,10597,,,,,,,
15509,,5949960907,,,14774,,,,,,,
15569,,8465728348,,,17503,,,,,,,
15629,,5560604471,,,1026,,,,,,,
15689,,5057109787,,,8535,,,,,,,
15749,,0474505825,,,17914,,,,,,,
15809,,0585288117,,,7261,,,,,,,
15869,,5961951350,,,10508,,,,,,,
15929,,3942676472,,,7006,,,,,,,
15989,,7152783678,,,10540,,,,,,,
16049,,3910022072,,,7896,,,,,,,
16109,,4155844973,,,14422,,,,,,,
16169,,7507486816,,,19212,,,,,,,
16229,,3872597023,,,2914,,,,,,,
16289,,6649114478,,,18058,,,,,,,
16349,,2407919127,,,9090,,,,,,,
16409,,9531006565,,,13428,,,,,,,
16469,,7425359681,,,11588,,,,,,,
16529,,8435129741,,,19690,,,,,,,
16589,,1402517185,,,988,,,,,,,
16649,,2792375140,,,5518,,,,,,,
16709,,5581530116,,,13103,,,,,,,
16769,,8834763401,,,10426,,,,,,,
16829,,1582614142,,,18296,,,,,,,
16889,,6532970115,,,8831,,,,,,,
16949,,7289055700,,,17925,,,,,,,
17009,,4692777811,,,7956,,,,,,,
17069,,2832458253,,,10450,,,,,,,
17129,,9018609499,,,3045,,,,,,,
17189,,1678040191,,,14461,,,,,,,
17249,,7957159987,,,16105,,,,,,,
17309,,6700362868,,,8504,,,,,,,
17369,,0437517823,,,2318,,,,,,,
17429,,4166804284,,,21433,,,,,,,
17489,,3416587022,,,15550,,,,,,,
17549,,2094318835,,,19947,,,,,,,
17609,,2473037113,,,7619,,,,,,,
17669,,6251637798,,,10212,,,,,,,
17729,,9990078187,,,18850,,,,,,,
17789,,0141290934,,,9433,,,,,,,
17849,,0190368523,,,1639,,,,,,,
17909,,6499547774,,,17590,,,,,,,
17969,,6961284580,,,15275,,,,,,,
18029,,1495652516,,,9462,,,,,,,
18089,,6094292819,,,5670,,,,,,,
18149,,0846955716,,,14635,,,,,,,
18209,,2515929030,,,6972,,,,,,,
18269,,4797084315,,,11140,,,,,,,
18329,,3855755689,,,4651,,,,,,,
18389,,6934590682,,,10964,,,,,,,
18449,,7760251246,,,20236,,,,,,,
18509,,1188843106,,,8176,,,,,,,
18569,,3968059590,,,16592,,,,,,,
18629,,9823198764,,,15267,,,,,,,
18689,,2182106898,,,19323,,,,,,,
18749,,7395841976,,,5805,,,,,,,
18809,,3516520528,,,17749,,,,,,,
18869,,1950029317,,,9871,,,,,,,
18929,,8368578174,,,8631,,,,,,,
18989,,1286331215,,,19712,,,,,,,
19049,,9545839479,,,18251,,,,,,,
19109,,4139864353,,,9082,,,,,,,
19169,,4901904461,,,340,,,,,,,
19229,,6685085783,,,626,,,,,,,
19289,,6676635926,,,13988,,,,,,,
19349,,0705751656,,,992,,,,,,,
19409,,6373544487,,,7717,,,,,,,
19469,,2941973825,,,11782,,,,,,,
19529,,5550386344,,,8911,,,,,,,
19589,,6482205985,,,333,,,,,,,
19649,,7512667303,,,6850,,,,,,,
19709,,8796395374,,,11315,,,,,,,
19769,,3111173293,,,17191,,,,,,,
19829,,5722911043,,,5340,,,,,,,
19889,,9961566170,,,9036,,,,,,,
19949,,5877932252,,,8150,,,,,,,
20009,,5380174282,,,15200,,,,,,,
20069,,2605922088,,,2956,,,,,,,
20129,,7089401393,,,10530,,,,,,,
20189,,7039551863,,,7865,,,,,,,
20249,,4672050105,,,1104,,,,,,,
20309,,1895816834,,,2213,,,,,,,
20369,,6308451162,,,3450,,,,,,,
20429,,4416182792,,,14766,,,,,,,
20489,,9688807422,,,19606,,,,,,,
20549,,3047516473,,,8434,,,,,,,
20609,,1179939677,,,17687,,,,,,,
20669,,7398208490,,,10688,,,,,,,
20729,,9028622362,,,7398,,,,,,,
20789,,7665015643,,,12693,,,,,,,
20849,,9780012955,,,21274,,,,,,,
20909,,7652973731,,,8864,,,,,,,
20969,,7086674299,,,13482,,,,,,,
21029,,8872215677,,,6885,,,,,,,
21089,,8546890880,,,9096,,,,,,,
21149,,5294481634,,,8706,,,,,,,
21209,,8098726434,,,11203,,,,,,,
21269,,8447786629,,,2929,,,,,,,
21329,,6481847793,,,17955,,,,,,,
21389,,9327922015,,,3450,,,,,,,
21449,,8447246149,,,4791,,,,,,,
21509,,1723834230,,,5295,,,,,,,
21569,,8815857352,,,5518,,,,,,,
21629,,3384774068,,,17950,,,,,,,
21689,,6203928373,,,1649,,,,,,,
21749,,0587490439,,,18309,,,,,,,
21809,,3995800588,,,9521,,,,,,,
21869,,4305862073,,,14904,,,,,,,
